id,question_text,option_a,option_b,option_c,option_d,answer,difficulty,difficulty_numeric,answer_numeric,tag_encoded,option_a_numeric,option_b_numeric,option_c_numeric,option_d_numeric,correct_option_value,question_length,question_word_count,options_mean,options_std,options_range,answer_position,difficulty_rarity,difficulty_bin
Q000409,Which of the following necessarily follows if the above is true?,All mobile phones that are popular among social media influencers have high storage capacity.,Mobile phones manufactured by Brand B are popular among social media influencers.,None of the mobile phones manufactured by Brand B are popular among social media influencers.,All mobile phones with high storage capacity also have advanced camera features.,C,Easy,1.0,2.0,3,9722.0,8599.0,9732.0,8422.0,9732.0,-0.3592824565756358,-0.4053228581749197,3.7129223341846243,0.26338658933799913,0.17842631324635308,2.0,0.008064516129032258,easy
Q000410,Which of the following can be inferred from the passage?,Isolation leads to greater cultural advancements than interaction with others.,All ancient civilisations experienced the same level of development regardless of their interactions.,Trade and cultural exchange can be key drivers of societal progress.,Art and architecture have no relationship to the progress of technology in ancient societies.,C,Easy,1.0,2.0,3,8304.0,510.0,7296.0,9724.0,7296.0,-0.46669392754444117,-0.47184162482126335,2.364616610857246,3.7004694155605264,4.18522108154877,2.0,0.008064516129032258,easy
Q000411,Which of the following can be inferred from the passage?,The financial costs of space exploration can sometimes outweigh its benefits.,Space exploration primarily serves scientific communities more than the society in general.,Technological advancements resulting from space missions are limited to astronomy.,The potential benefits of space exploration include inspiring future generations and promoting global cooperation.,D,Easy,1.0,3.0,3,8123.0,9592.0,8698.0,1833.0,1833.0,-0.46669392754444117,-0.47184162482126335,2.670237643153613,3.140476195271401,3.4476342409769054,3.0,0.008064516129032258,easy
Q000412,Which of the following can be inferred from the passage?,Art only serves to reflect societal norms and values.,Exposure to diverse art forms can enhance creativity and promote empathy.,Engaging with different art forms has limited impact on individual creativity.,The relationship between art and societal changes is static and unchanging.,B,Easy,1.0,1.0,3,5738.0,7827.0,8282.0,7935.0,7827.0,-0.46669392754444117,-0.47184162482126335,2.864861982128413,0.7192908889980277,0.8039810632571301,1.0,0.008064516129032258,easy
Q000413,Which of the statements below is most consistent with the paragraph?,Consumers are solely responsible for assessing the risks of the products they buy.,It is acceptable for enterprises to release potentially harmful products if the risk of harm is low.,"Enterprises should always prioritise consumer safety over profit, even if it affects their financial performance.","Enterprises have no obligation to warn consumers about every possible risk, only significant defects.",C,Moderate,2.0,2.0,3,8720.0,441.0,1810.0,610.0,1810.0,-0.3055767210912331,-0.4053228581749197,0.5586395904094381,3.539806369958687,3.71123915994417,2.0,0.00684931506849315,moderate
Q000414,"Based on the principle, which of the following actions would be justified?","Pinto, a public health official, enforced temporary closure of all schools during a severe flu outbreak...","Laila, a private company CEO, ordered the installation of surveillance cameras inside employee restrooms to prevent theft...","Sanju, a police officer, initiated random searches of people's homes without a warrant...","Sarita, a local politician, proposed limiting internet access in her town...",A,Moderate,2.0,0.0,3,1122.0,2883.0,9413.0,8115.0,1122.0,-0.22501811786462905,-0.33880409152857605,1.8196431200170005,3.614910016792647,3.7173223503818758,0.0,0.00684931506849315,moderate
Q000415,"Based on the passage, which conclusion necessarily follows?",Technology has completely replaced the need for in-person communication.,People prefer online interactions over face-to-face conversations.,"While technology can enhance connections, it may also hinder personal relationships.",All of the above,C,Moderate,2.0,2.0,3,7698.0,7112.0,8905.0,2024.0,8905.0,-0.42641462593113916,-0.6048791581139505,2.3525792982253413,2.628474856155991,3.0025474739514095,2.0,0.00684931506849315,moderate
Q000416,Which of the following can be properly inferred from the passage?,"Low Income Students refrain from applying to prestigious schools, because they are under informed or they are intimidated by the culture of prestigious colleges.","Low Income Students refrain from applying to prestigious schools, because they are more influenced by peer pressure to conform to certain choices.","Low Income Students refrain from applying to prestigious schools, because they are influenced by the public relations.","Low Income Students refrain from applying to prestigious schools, because they are repelled by the culture of prestigious colleges.",A,Moderate,2.0,0.0,3,6511.0,5011.0,2211.0,3511.0,6511.0,-0.3458560227045351,-0.4053228581749197,1.2761901318249953,1.4359617479878555,1.6941545973081225,0.0,0.00684931506849315,moderate
Q000417,Which of the following assumption is made in the passage?,Matters of life and death should not be neglected.,Matters of life and death are of vital importance to the State.,Both (A) and (B),Neither (A) nor (B),C,Moderate,2.0,2.0,3,5507.0,6807.0,2029.0,2404.0,2029.0,-0.4532674936733405,-0.47184162482126335,1.2132159804770293,1.9247225370412897,1.9364683497434154,2.0,0.00684931506849315,moderate
Q000418,Which of the following can be inferred?,Priyanka practices yoga daily.,Priyanka never practices yoga.,Priyanka might be practising yoga.,None of the above.,C,Moderate,2.0,2.0,3,3517.0,3517.0,3917.0,2232.0,3917.0,-0.6949433033531526,-0.6713979247602943,0.7616266939495622,0.29157344049505496,0.36852601442466865,2.0,0.00684931506849315,moderate
Q000419,Which one of the following statements can be properly inferred from the passage?,Transport and home heating cannot be powered using coal and gas.,Air travel and shipping can be decarbonised over the long-term using current renewable energy technologies.,Existing modes of generating renewable energy are insufficient for decarbonising cement manufacturing.,Long-haul trucking can only be powered using coal and gas.,C,Difficult,3.0,2.0,3,6920.0,1132.0,725.0,6245.0,725.0,-0.144459514638025,-0.27228532488223245,0.9946437247924387,2.8788198975271233,2.654791753929211,2.0,0.00819672131147541,difficult
Q000420,Which one of the following statements can be inferred from the passage?,Financial investment in nuclear reactor safety was not a priority for governments prior to the Chernobyl disaster.,"In the period preceding the Chernobyl disaster, Western nuclear scientists believed their nuclear reactors are superior than Soviet reactor designs.","The level of collaboration between Western and Eastern nations in the pre-Chernobyl era/before 1986, in relation to safe nuclear reactor designs, was lower compared to the post-Chernobyl era.",Both (B) and (C),C,Difficult,3.0,2.0,3,1892.0,5235.0,1986.0,2029.0,1986.0,-0.26529741947793106,-0.33880409152857605,0.5030145351946351,1.2062247919345375,1.2090201599010613,2.0,0.00819672131147541,difficult
Q000421,Which one of the following statements can be inferred from the passage?,Drug companies find it economical to enroll non-black participants in clinical trials.,Black people are reluctant to enroll in clinical trials.,The approval of Drug X will enable pharmaceutical companies to better understand Alzheimer's disease.,The approved Drug 'X' may not be as safe and efficacious among Black patients as it would be among White patients.,D,Difficult,3.0,3.0,3,9034.0,6077.0,518.0,1818.0,1818.0,-0.26529741947793106,-0.33880409152857605,1.301911968291066,3.5253861352106695,3.8313821710888654,3.0,0.00819672131147541,difficult
Q000422,Which one of the following inferences can be drawn from the statements?\nI. All machines consume energy.\nII. Electricity provides energy.\nIII. Electric machines are cheap to maintain.\nIV. Electric machines do not cause pollution.,All machines are run by electric energy.,There is no form of energy other than electricity.,Most machines are operated on electric energy.,Electrically operated machines are preferable to use.,D,Difficult,3.0,3.0,3,4422.0,5504.0,5051.0,5793.0,5793.0,1.8963584337692774,0.925052474751953,1.7229644932997004,0.1531640562165732,0.20934919797135906,3.0,0.00819672131147541,difficult
Q000423,Which of the following statements can be inferred from the statement?,Apparel stores were previously operated in the telecom industry only.,Expansion is the best strategy to have competitive edge in the market.,"To be successful in an expansion, one needs to be a leader in the telecom industry.",XYZ has already established a brand name in the market through its telecom business.,D,Difficult,3.0,3.0,3,7400.0,7508.0,8726.0,8803.0,8803.0,-0.2921502872201324,-0.4053228581749197,3.2012731930516525,0.3167164398319694,0.22557103913857532,3.0,0.00819672131147541,difficult
Q000424,What can be concluded from the statement?,Method of increasing the readership of newspapers should be devised.,A team of experts should be sent to other countries to study the impact of TV on the readership of newspapers.,Either I or II follows.,Neither I nor II follows.,D,Difficult,3.0,3.0,3,7309.0,1411.0,2795.0,3004.0,3004.0,-0.6680904356109513,-0.6713979247602943,0.9309093221203523,2.1396286059135803,2.5042327905959847,3.0,0.00819672131147541,difficult
Q000425,Which of the following can be inferred?,The increase in lithium-ion battery production is solely driven by the demand for electric vehicles.,Lithium-ion batteries are the only type of batteries used in electric vehicles.,Increased production of lithium-ion batteries will lead to a decrease in their cost.,None of the above.,A,Difficult,3.0,0.0,3,426.0,8406.0,8897.0,2232.0,426.0,-0.6949433033531526,-0.6713979247602943,1.620457273097478,3.911112282440353,3.8085702069474676,0.0,0.00819672131147541,difficult
Q000426,Select the best choice to make the passage complete and coherent.,The only way to discover your strengths is through feedback analysis.,Feedback will show what you are doing or failing to do that deprives you of the full benefits of your strengths.,We need to know our strengths in order to know where we belong.,Put yourself where your strengths can produce tangible results.,C,Very Easy,0.0,2.0,9,7332.0,1670.0,6731.0,6766.0,6731.0,-0.3458560227045351,-0.4053228581749197,1.942043583200371,2.239401536502225,2.384596711987765,2.0,0.011111111111111112,very_easy
Q000427,Select the best choice to make the passage complete and coherent.,This does not mean that we really believe that the existing state of affairs will continue indefinitely.,The actual results of an investment over a long term of years very seldom agree with the initial expectation.,Nor can we rationalize our behaviour by arguing that to a man in a state of ignorance errors in either direction are equal probable.,It is worth noting that an expectation of a future fall in the rate of interest will have the effect of lowering the schedule of the marginal efficiency of capital; since it means that the output from equipment produced today will have to compete during part of its life with the output from equipment which is content with a lower return.,A,Very Easy,0.0,0.0,9,840.0,1318.0,3634.0,4341.0,840.0,-0.3458560227045351,-0.4053228581749197,0.3751656041884022,1.2885104031787022,1.2891155006641914,0.0,0.011111111111111112,very_easy
Q000428,Choose the most logical order of sentences to construct a coherent paragraph.,DEACB,ECDBA,CEADB,DBAEC,A,Easy,1.0,0.0,9,835.0,835.0,835.0,835.0,835.0,-0.18473881625132701,-0.33880409152857605,-0.4855656032698142,-0.4540183398426194,-0.48565530953656266,0.0,0.008064516129032258,easy
Q000429,Choose the most logical order of sentences to construct a coherent paragraph.,ACBDE,ABCDE,ECDAB,ECBAD,C,Easy,1.0,2.0,9,835.0,835.0,835.0,835.0,835.0,-0.18473881625132701,-0.33880409152857605,-0.4855656032698142,-0.4540183398426194,-0.48565530953656266,2.0,0.008064516129032258,easy
Q000430,Choose the most logical order of sentences to construct a coherent paragraph.,ACBED,CEDBA,ACEBD,CEABD,B,Easy,1.0,1.0,9,835.0,835.0,835.0,835.0,835.0,-0.18473881625132701,-0.33880409152857605,-0.4855656032698142,-0.4540183398426194,-0.48565530953656266,1.0,0.008064516129032258,easy
Q000431,Choose the most logical order of sentences to construct a coherent paragraph.,ACEBD,DECAB,BDAEC,DBAEC,D,Easy,1.0,3.0,9,835.0,835.0,835.0,835.0,835.0,-0.18473881625132701,-0.33880409152857605,-0.4855656032698142,-0.4540183398426194,-0.48565530953656266,3.0,0.008064516129032258,easy
Q000432,Choose the most logical order of sentences to construct a coherent paragraph.,BCADE,BADCE,AEDCB,ECADB,B,Easy,1.0,1.0,9,835.0,835.0,835.0,835.0,835.0,-0.18473881625132701,-0.33880409152857605,-0.4855656032698142,-0.4540183398426194,-0.48565530953656266,1.0,0.008064516129032258,easy
Q000433,Choose the most logical order of sentences to construct a coherent paragraph.,EDCBA,ECDAB,ADCBE,CDBAE,A,Easy,1.0,0.0,9,835.0,835.0,835.0,835.0,835.0,-0.18473881625132701,-0.33880409152857605,-0.4855656032698142,-0.4540183398426194,-0.48565530953656266,0.0,0.008064516129032258,easy
Q000434,Choose the most logical order of sentences to construct a coherent paragraph.,ACBED,CEBDA,CAEBD,AEDBC,D,Easy,1.0,3.0,9,835.0,835.0,835.0,835.0,835.0,-0.18473881625132701,-0.33880409152857605,-0.4855656032698142,-0.4540183398426194,-0.48565530953656266,3.0,0.008064516129032258,easy
Q000435,Choose the most logical order of sentences to construct a coherent paragraph.,ACEDB,CEDAB,ECABD,ECBDA,D,Easy,1.0,3.0,9,835.0,835.0,835.0,835.0,835.0,-0.18473881625132701,-0.33880409152857605,-0.4855656032698142,-0.4540183398426194,-0.48565530953656266,3.0,0.008064516129032258,easy
Q000436,Choose the option that completes the paragraph in the most appropriate way.,Guidance based on applied research can hardly qualify as 'rules'.,"Thus, all my so called 'rules' are rooted in applied research.","A suggestion perhaps, but scarcely a rule.",Fundamentally it is about consumer behavior not about celebrities or type settings.,C,Moderate,2.0,2.0,9,6990.0,6664.0,4632.0,8794.0,4632.0,-0.21159168399352837,-0.33880409152857605,2.5224954691662314,1.2789770588314504,1.6241979072745023,2.0,0.00684931506849315,moderate
Q000437,Choose the option that completes the paragraph in the most appropriate way.,"As a result, 'deal making' becomes rampant, without concern for customer satisfaction.","As a result, inefficiencies creep into the supply chain.","As a result, everyone treats the other as an adversary, rather than as an ally.","As a result, fundamental innovations are becoming scarce in the automobile industry.",E,Moderate,2.0,0.0,9,8941.0,5941.0,8241.0,8741.0,0.0,-0.21159168399352837,-0.33880409152857605,3.1286691915981626,0.9498975864890599,1.0351422998899618,0.0,0.00684931506849315,moderate
Q000438,Choose the option that completes the paragraph in the most appropriate way.,"However, diplomacy has often been used as a mask by nations which intended to use force.","However, when the veil is lifted, we commonly see that diplomacy is understood as a disguise for the rule of force.","However, history has shown that many of these nations do not practice what they profess.","However, history tells us that peace is professed to vote by those who intend to use violence.",B,Moderate,2.0,1.0,9,9321.0,2021.0,9321.0,9921.0,2021.0,-0.21159168399352837,-0.33880409152857605,2.966482242452495,3.3670277210410764,3.5191117286199525,1.0,0.00684931506849315,moderate
Q000439,Choose the option that completes the paragraph in the most appropriate way.,"As a result, people transmit more information rather than experiment with new ideas as they reach an advanced age.","As a result, people are reluctant to experiment with new ideas as they reach an advanced age.","As a result, only people with lower opportunity costs exploit opportunity when they reach an advanced age.","As a result, people become reluctant to exploit east entrepreneurial opportunities when they reach an advanced age.",D,Moderate,2.0,3.0,9,1741.0,9641.0,941.0,1841.0,1841.0,-0.21159168399352837,-0.33880409152857605,0.8859277854432337,3.6981735400933,3.9246577578003587,3.0,0.00684931506849315,moderate
Q000440,Choose the option that completes the paragraph in the most appropriate way.,"In the same way, a bad theory, no matter how impressive it may seem in principle, does little or nothing to help us understand a problem.","But good theories, just like good maps, are invaluable, even if they are simplified.","But good theories, just like good maps, will never represent unfamiliar concepts in detail.","But good theories, just like good maps, need to balance detail and feasibility of representation.",A,Moderate,2.0,0.0,9,4135.0,8834.0,9534.0,134.0,4135.0,-0.21159168399352837,-0.33880409152857605,1.9595293636551383,4.011423910133228,4.279510533333214,0.0,0.00684931506849315,moderate
Q000441,"Arrange sentences A, B, C and D between sentences 1 and 6 to form a logical sequence.",ABDC,CBAD,BDAC,ABCD,B,Difficult,3.0,1.0,9,666.0,666.0,666.0,666.0,666.0,-0.07732734528252164,-0.006210258296857904,-0.5712205857873697,-0.4540183398426194,-0.48565530953656266,1.0,0.00819672131147541,difficult
Q000442,"Arrange sentences A, B, C and D between sentences 1 and 6 to form a logical sequence.",DABC,CDBA,ACDB,ABCD,D,Difficult,3.0,3.0,9,666.0,666.0,666.0,666.0,666.0,-0.07732734528252164,-0.006210258296857904,-0.5712205857873697,-0.4540183398426194,-0.48565530953656266,3.0,0.00819672131147541,difficult
Q000443,"Arrange sentences A, B, C and D between sentences 1 and 6 to form a logical sequence.",ABCD,BCDA,ABDC,CBAD,B,Difficult,3.0,1.0,9,666.0,666.0,666.0,666.0,666.0,-0.07732734528252164,-0.006210258296857904,-0.5712205857873697,-0.4540183398426194,-0.48565530953656266,1.0,0.00819672131147541,difficult
Q000444,"Arrange sentences A, B, C and D between sentences 1 and 6 to form a logical sequence.",ACBD,DABC,BDAC,ABCD,C,Difficult,3.0,2.0,9,666.0,666.0,666.0,666.0,666.0,-0.07732734528252164,-0.006210258296857904,-0.5712205857873697,-0.4540183398426194,-0.48565530953656266,2.0,0.00819672131147541,difficult
Q000445,Jehangir was called an emperor because,he was a great king,he ruled over a very big kingdom,he lived in India,he lived in a big empire many years ago,B,Very Easy,0.0,1.0,13,2353.0,3668.0,2150.0,4350.0,3668.0,-0.7083697372242533,-0.7379166914066378,0.6777456311882875,0.6183895588392865,0.6295962707095553,1.0,0.011111111111111112,very_easy
Q000446,What was the desire of Jehangir?,To order his soldiers.,To make many conquests.,To be just to his subjects.,To rule over a very big kingdom.,C,Very Easy,0.0,2.0,13,2652.0,2733.0,3126.0,3658.0,3126.0,-0.7889283404508574,-0.7379166914066378,0.633144220173229,0.013108633694401997,0.024318822157798577,2.0,0.011111111111111112,very_easy
Q000447,The people would ring the bell if,they were arrested,they went to the palace.,they had any wealth.,they wanted justice.,D,Very Easy,0.0,3.0,13,2274.0,2874.0,2474.0,2474.0,2474.0,-0.7755019065797566,-0.6713979247602943,0.37047738768966026,-0.19831561716471713,-0.18149578765125776,3.0,0.011111111111111112,very_easy
Q000448,Modern medicine is primarily concerned with,promotion of good health.,people suffering from imaginary illnesses.,people suffering from real illnesses.,increased efficiency in work,A,Very Easy,0.0,0.0,13,3057.0,4744.0,4244.0,3329.0,3057.0,-0.64123756786875,-0.7379166914066378,1.0392451358074972,0.34486407224067517,0.3695398794976197,0.0,0.011111111111111112,very_easy
Q000449,A healthy man should be concerned with,his work which good health makes possible.,looking after his health.,his health which makes work possible.,talking about health.,A,Very Easy,0.0,0.0,13,4675.0,3042.0,4160.0,2633.0,4675.0,-0.7083697372242533,-0.6713979247602943,0.9297689451341719,0.5121563874713025,0.549500929946425,0.0,0.011111111111111112,very_easy
Q000450,Talking about health all the time makes people,always suffer from imaginary illnesses.,sometimes suffer from imaginary illnesses.,rarely suffer from imaginary illnesses.,often suffer from imaginary illnesses.,D,Very Easy,0.0,3.0,13,4442.0,4752.0,4434.0,4340.0,4340.0,-0.6009582662554479,-0.6048791581139505,1.3679271249355134,-0.27172316633281457,-0.2767991045086533,3.0,0.011111111111111112,very_easy
Q000451,The passage suggests that,health is an end in itself.,health is a blessing.,health is only a means to an end.,we should not talk about health.,C,Very Easy,0.0,2.0,13,3226.0,2626.0,3826.0,3671.0,3826.0,-0.882913377548562,-0.8709542246993252,0.782660313916891,0.0926804986371456,0.12266373423404717,2.0,0.011111111111111112,very_easy
Q000452,The passage tells us,how medicines should be manufactured.,what a healthy man should or should not do.,what the television programmes should be about.,how best to imagine illnesses.,B,Very Easy,0.0,1.0,13,4175.0,4768.0,5168.0,3464.0,4768.0,-0.9500455469040654,-0.8709542246993252,1.3181306632056327,0.29992543360144897,0.3781577326177033,1.0,0.011111111111111112,very_easy
Q000453,The author portrays mankind as,superhuman,by and large ignorant,intelligent,ancient,B,Easy,1.0,1.0,13,1559.0,2558.0,1640.0,1212.0,2558.0,-0.8157812081930587,-0.8044354580529814,-0.025740260731043796,0.12985466975856028,0.19667588455947135,1.0,0.008064516129032258,easy
Q000454,"According to the author, unicorns and salamanders",have existed in the past,are invisible,caused writers to write strange stories.,never really existed,D,Easy,1.0,3.0,13,2852.0,1749.0,4529.0,2544.0,2544.0,-0.5606789646421458,-0.6713979247602943,0.570423485933303,0.7346864162305321,0.92361714186535,3.0,0.008064516129032258,easy
Q000455,The author implies that,he has never seen hedgehogs eating beetles,hedgehogs eat only black beetles,they do not eat black beetles,he is writing a book on hedgehogs.,A,Easy,1.0,0.0,13,4638.0,3709.0,3374.0,3857.0,4638.0,-0.9097662452907633,-0.8709542246993252,1.065093680827588,0.0898437897570179,0.15510741656847968,0.0,0.008064516129032258,easy
Q000456,The author is in favour of drawing conclusions on the basis of,discussion,consultation,observation,reasoning,C,Easy,1.0,2.0,13,1536.0,1752.0,1639.0,1438.0,1639.0,-0.38613532431783715,-0.33880409152857605,-0.10227222735915548,-0.3168706806284635,-0.3264784930832531,2.0,0.008064516129032258,easy
Q000457,The attitude of the author is,cultural,scientific,cynical,philosophical,B,Easy,1.0,1.0,13,1357.0,1530.0,1234.0,1840.0,1530.0,-0.8292076420641593,-0.7379166914066378,-0.15346248318325667,-0.18691204255653915,-0.1784541924324047,1.0,0.008064516129032258,easy
Q000458,"What are the other activities of Peter Pan, the age- less boy who can fly?",Interacting with ordinary children from outside Neverland,Interacting with fairies and mermaids,Interacting with J. M. Barrie,"Interacting with mermaids, native Americans, fairies, and ordinary children from outside Neverland",D,Easy,1.0,3.0,13,6214.0,4214.0,3414.0,314.0,314.0,-0.22501811786462905,-0.13924779158954517,0.8849141170110733,2.036709665859248,2.5052466556689357,3.0,0.008064516129032258,easy
Q000459,Peter and Wendy was a _____.,play,novel,short-story,film,B,Easy,1.0,1.0,13,838.0,1048.0,1660.0,824.0,1048.0,-0.84263407593526,-0.7379166914066378,-0.35505579262916015,-0.055763158442325246,-0.061859709043037815,1.0,0.008064516129032258,easy
Q000460,"J. M. Barrie's creation, Peter Pan, featured-in addition to play in _____ .",novels,"novels, media and merchandise",media and merchandise,None of the above,B,Easy,1.0,1.0,13,1148.0,3448.0,2612.0,2132.0,3448.0,-0.21159168399352837,-0.27228532488223245,0.2746857208505006,0.5215533799809793,0.6802895243571061,1.0,0.008064516129032258,easy
Q000461,Mermaids are legendary aquatic creatures with,body of a fish and tail of a spaniel,body of a woman and tail of a spaniel,body of a woman and tail of a fish,body of spaniel and tail of a fish,C,Easy,1.0,2.0,13,4062.0,4162.0,3862.0,3862.0,3862.0,-0.6143847001265486,-0.7379166914066378,1.1119758458150073,-0.30160940135318937,-0.3335755485939102,2.0,0.008064516129032258,easy
Q000462,The stage play Peter Pan was performed in,1902,1911,1904,1912,C,Easy,1.0,2.0,13,1902.0,1911.0,1904.0,1912.0,1904.0,-0.6680904356109513,-0.6048791581139505,0.05788738492219083,-0.448946516123975,-0.4805859841718076,2.0,0.008064516129032258,easy
Q000463,What is the assumption made by Strauss and Howe?,Alternate generations live similar lives.,Four generations co-exist at one and the same time.,The cycles of generations share some common features and moods.,Each constellational era corresponds to recurring types of historical events and moods.,D,Moderate,2.0,3.0,13,4604.0,5544.0,6720.0,9101.0,9101.0,-0.5741053985132466,-0.538360391467607,2.381722265649953,1.51986867286058,1.7940203069937977,3.0,0.00684931506849315,moderate
Q000464,What is the dissimilarity between adjacent generations?,Adjacent generations do not live similar lives.,Each generation focuses on its specific traits.,Adjacent generations are not influenced by each other.,Adjacent generations are not in touch with each other.,A,Moderate,2.0,0.0,13,5167.0,5101.0,5867.0,5867.0,5167.0,-0.4801203614155418,-0.6713979247602943,1.879069431852405,-0.023153561454521826,-0.09734498659632339,0.0,0.00684931506849315,moderate
Q000465,According to the passage which of the following statements can be inferred?,Idealists are one generation younger than the Reactives.,Adaptives are elders when Civics are midlifers.,"When Reactives are adults, Civics are youths.",Reactives are one generation younger than the Civics.,C,Moderate,2.0,2.0,13,6079.0,5190.0,4934.0,5795.0,4934.0,-0.21159168399352837,-0.33880409152857605,1.8785625976363247,0.0832203859715355,0.09478244472789421,2.0,0.00684931506849315,moderate
Q000466,"According to the passage, what happens to the Civic generation as its members enter midlife?","It is attacked by Idealists, who are coming of age.","It is attacked by Idealists, who are visionary elders.","It is attacked by Adaptives, who are rising adults.","It is attacked by Adaptives, who are youths.",B,Moderate,2.0,1.0,13,5541.0,5841.0,5541.0,4841.0,5841.0,0.016657691815183076,-0.13924779158954517,1.8489127959956326,-0.022940764165341937,0.021277226938945525,1.0,0.00684931506849315,moderate
Q000467,Pragmatic most closely means,behaving in a reckless way.,acting in a practical way.,acting on the basis of principle.,behaving in a reclusive way.,B,Moderate,2.0,1.0,13,3218.0,3127.0,3827.0,3318.0,3127.0,-0.84263407593526,-0.8709542246993252,0.8005262200337183,-0.13611398512105488,-0.13080253400370692,1.0,0.00684931506849315,moderate
Q000468,A state of decadence has come about because of,indiscriminate exploitation of resources.,due to half-hearted attempts.,natural disasters.,None of the above,A,Moderate,2.0,0.0,13,4635.0,3366.0,2354.0,2132.0,4635.0,-0.6009582662554479,-0.538360391467607,0.6734375403516057,0.7072313529227517,0.7831968292616343,0.0,0.00684931506849315,moderate
Q000469,Why would the future generations find it difficult to live on the earth?,Due to global warming.,Because they have inherited an overexploited environment.,Because they rely only on technology.,Due to lack of sustainability.,B,Moderate,2.0,1.0,13,2634.0,6180.0,4180.0,3434.0,6180.0,-0.2518709856068304,-0.27228532488223245,1.1727959517446325,1.0897365609758738,1.3119274648055894,1.0,0.00684931506849315,moderate
Q000470,The theme of the passage is,environmental degradation,environmental pollution,crisis faced by the modern world,All of the above,D,Moderate,2.0,3.0,13,3048.0,2848.0,3738.0,2024.0,2024.0,-0.8560605098063607,-0.7379166914066378,0.5683961490689822,0.2628588057766245,0.3832270579824584,3.0,0.00684931506849315,moderate
Q000471,Industrialization has resulted in,overpopulation,crowding of cities,migration of people to the cities,Both (B) and (C),D,Moderate,2.0,3.0,13,1956.0,2343.0,3828.0,2029.0,2029.0,-0.7755019065797566,-0.8709542246993252,0.3780799009308634,0.4356240811628077,0.46332239874558867,3.0,0.00684931506849315,moderate
Q000472,Which of the following is the most accurate statement of the author's position?,The presence of the people has enriched the plain's habitat.,Farming has improved the soil of the plains.,Farming has chemically polluted the plains.,Farming has eroded the natural beauty of the plains.,D,Difficult,3.0,3.0,13,6433.0,4895.0,4795.0,5695.0,5695.0,-0.15788594850912568,-0.27228532488223245,1.8557550579127153,0.3249495612705336,0.34470018521031975,3.0,0.00819672131147541,difficult
Q000473,The argument in the paragraph is based primarily on,facts of history and statistical studies.,facts derived from the author's personal observations.,feelings the author has picked up from personal experience.,feeling passed down to the authors by ancestors.,C,Difficult,3.0,2.0,13,4629.0,5929.0,6417.0,5317.0,6417.0,-0.5338260968999445,-0.538360391467607,1.9158149125182202,0.33208703172485776,0.42074006568164596,2.0,0.00819672131147541,difficult
Q000474,"From the passage, it may be determined that the word mercantile has something to do with",practicality,danger,America,spirituality,A,Difficult,3.0,0.0,13,1738.0,1111.0,1194.0,1751.0,1738.0,-0.03704804366921961,-0.07272902494320153,-0.17462281170460545,-0.1049938596494964,-0.16121848619223741,0.0,0.00819672131147541,difficult
Q000475,What does the author feel proud about?,being an American,being a native of Kansas.,being able to see the romantic quality of the land.,the ability to unite well.,B,Difficult,3.0,1.0,13,2217.0,3017.0,5617.0,3050.0,3017.0,-0.7083697372242533,-0.6713979247602943,0.8526034357359599,1.0485956735135895,1.2379153144801651,1.0,0.00819672131147541,difficult
Q000476,What factor changed the entire landscape of Kansas?,wind,heat,agriculture,flooding,C,Difficult,3.0,2.0,13,834.0,818.0,1618.0,1332.0,1618.0,-0.5338260968999445,-0.6048791581139505,-0.32565940809650795,-0.055189819752240306,-0.08010928035615611,2.0,0.00819672131147541,difficult
Q000477,What does not seem as not good or normal in the context of this essay?,the new interest in free market,being captivated by spell of the free market,that which does not accord with the requirement of the free market,the economists who are captivated by the free market,C,Difficult,3.0,2.0,13,3563.0,4917.0,7065.0,5654.0,7065.0,-0.2787238533490317,-0.13924779158954517,1.777322462974303,1.0305415889541987,1.289622433200667,2.0,0.00819672131147541,difficult
Q000478,"Who, according to the economists, are the right group of people to set the price of a commodity?",the aggregate of consumers,the buyers,the sellers,the economists,A,Difficult,3.0,0.0,13,3050.0,1451.0,1568.0,1854.0,3050.0,0.07036342729958577,0.06030850834948573,0.09513969980408625,0.290404810577546,0.32492981628777495,0.0,0.00819672131147541,difficult
Q000479,Price-fixing is a phenomenon that is normal in,agricultural societies,industrial societies,pre-industrial societies,globalized societies,B,Difficult,3.0,1.0,13,2718.0,2547.0,2877.0,2517.0,2547.0,-0.6009582662554479,-0.6048791581139505,0.4418143036029498,-0.28442387109528705,-0.3031595964053797,1.0,0.00819672131147541,difficult
Q000480,A major act of will bring about price-fixing that will be seen as,effective and productive,constructive and practical,normal and having valuable economic function,systematic and relevant,C,Difficult,3.0,2.0,13,2905.0,3151.0,4941.0,2868.0,4941.0,-0.3458560227045351,-0.27228532488223245,0.848041927791238,0.5530559197454527,0.5652158385771657,2.0,0.00819672131147541,difficult
Q000481,Selling a commodity at a price that is not more than that charged by competitors is,rejected by the free market system,opposed by the advocates of the free market theories,considered suspicious by the free market theorists,recongnised by the advocates of the free market theories,D,Difficult,3.0,3.0,13,3921.0,5761.0,5540.0,6135.0,6135.0,-0.10418021302472298,-0.07272902494320153,1.7973424145094712,0.5385397500457956,0.6366933262202125,3.0,0.00819672131147541,difficult
